date,log_return
2005-12-13,0.0055382953
2005-12-14,0.0041807786
2005-12-15,-0.0014153110
2005-12-16,-0.0028523459
2005-12-19,-0.0058561304
2005-12-20,-0.0002381775
2005-12-21,0.0025135054
2005-12-22,0.0042118952
2005-12-23,0.0004257674
2005-12-27,-0.0095993092
2005-12-28,0.0012963762
2005-12-29,-0.0029849698
2005-12-30,-0.0048987034
2006-01-03,0.0162969643
2006-01-04,0.0036659644
2006-01-05,0.0000157205
2006-01-06,0.0093555184
2006-01-09,0.0036496960
2006-01-10,-0.0003566756
2006-01-11,0.0034754975
2006-01-12,-0.0062940049
2006-01-13,0.0012044488
2006-01-17,-0.0036412090
2006-01-18,-0.0039049430
2006-01-19,0.0055482533
2006-01-20,-0.0184963224
2006-01-23,0.0018452838
2006-01-24,0.0024025484
2006-01-25,-0.0017222182
2006-01-26,0.0072089075
2006-01-27,0.0077340144
2006-01-30,0.0011444316
2006-01-31,-0.0039839801
2006-02-01,0.0018575364
2006-02-02,-0.0091020058
2006-02-03,-0.0053730195
2006-02-06,0.0007828950
2006-02-07,-0.0081276660
2006-02-08,0.0086255617
2006-02-09,-0.0014785904
2006-02-10,0.0025367478
2006-02-13,-0.0032650225
2006-02-14,0.0099828230
2006-02-15,0.0034982765
2006-02-16,0.0073014085
2006-02-17,-0.0016611026
2006-02-21,-0.0032758929
2006-02-22,0.0074853899
2006-02-23,-0.0037822795
2006-02-24,0.0012727007
2006-02-27,0.0036306218
2006-02-28,-0.0104553270
2006-03-01,0.0082273927
2006-03-02,-0.0016276487
2006-03-03,-0.0014827331
2006-03-06,-0.0069928219
2006-03-07,-0.0018636453
2006-03-08,0.0020278871
2006-03-09,-0.0048927767
2006-03-10,0.0071976215
2006-03-13,0.0021125777
2006-03-14,0.0103424566
2006-03-15,0.0042607556
2006-03-16,0.0017711865
2006-03-17,0.0014698454
2006-03-20,-0.0016613862
2006-03-21,-0.0060331010
2006-03-22,0.0060025147
2006-03-23,-0.0025856324
2006-03-24,0.0009827977
2006-03-27,-0.0010289385
2006-03-28,-0.0064589987
2006-03-29,0.0074419355
2006-03-30,-0.0020283316
2006-03-31,-0.0041462534
2006-04-03,0.0022679734
2006-04-04,0.0062371981
2006-04-05,0.0043018413
2006-04-06,-0.0019232391
2006-04-07,-0.0103973530
2006-04-10,0.0008641538
2006-04-11,-0.0077811541
2006-04-12,0.0012040665
2006-04-13,0.0007760240
2006-04-17,-0.0029443507
2006-04-18,0.0169332046
2006-04-19,0.0020250765
2006-04-20,0.0011672490
2006-04-21,-0.0001372089
2006-04-24,-0.0024204456
2006-04-25,-0.0048815126
2006-04-26,0.0028153703
2006-04-27,0.0032961577
2006-04-28,0.0006793150
2006-05-01,-0.0041440874
2006-05-02,0.0061259127
2006-05-03,-0.0038835036
2006-05-04,0.0031522329
2006-05-05,0.0102426661
2006-05-08,-0.0008300387
2006-05-09,0.0003622767
2006-05-10,-0.0017296437
2006-05-11,-0.0128806747
2006-05-12,-0.0113048175
2006-05-15,0.0025215308
2006-05-16,-0.0018712313
2006-05-17,-0.0169844940
2006-05-18,-0.0067215504
2006-05-19,0.0041283576
2006-05-22,-0.0039224146
2006-05-23,-0.0043594776
2006-05-24,0.0015824032
2006-05-25,0.0113059403
2006-05-26,0.0057030434
2006-05-30,-0.0159765597
2006-05-31,0.0080792000
2006-06-01,0.0122233274
2006-06-02,0.0019503332
2006-06-05,-0.0179600220
2006-06-06,-0.0011387773
2006-06-07,-0.0061110914
2006-06-08,0.0014160484
2006-06-09,-0.0044856560
2006-06-12,-0.0119372175
2006-06-13,-0.0111738459
2006-06-14,0.0051758848
2006-06-15,0.0210127547
2006-06-16,-0.0036846514
2006-06-19,-0.0091586075
2006-06-20,-0.0000080716
2006-06-21,0.0096938201
2006-06-22,-0.0052846434
2006-06-23,-0.0008834791
2006-06-26,0.0048576550
2006-06-27,-0.0091255271
2006-06-28,0.0054724496
2006-06-29,0.0213357692
2006-06-30,-0.0020998596
2006-07-03,0.0078341287
2006-07-05,-0.0072752524
2006-07-06,0.0024911088
2006-07-07,-0.0067728336
2006-07-10,0.0014687074
2006-07-11,0.0040083115
2006-07-12,-0.0109285276
2006-07-13,-0.0130515482
2006-07-14,-0.0049063058
2006-07-17,-0.0013841973
2006-07-18,0.0019179767
2006-07-19,0.0183850643
2006-07-20,-0.0085136495
2006-07-21,-0.0071020582
2006-07-24,0.0164884549
2006-07-25,0.0063009158
2006-07-26,-0.0003783425
2006-07-27,-0.0041081376
2006-07-28,0.0120785162
2006-07-31,-0.0014793422
2006-08-01,-0.0045062371
2006-08-02,0.0050935350
2006-08-03,0.0022363912
2006-08-04,-0.0007110670
2006-08-07,-0.0028100082
2006-08-08,-0.0033683723
2006-08-09,-0.0043587710
2006-08-10,0.0046183389
2006-08-11,-0.0039944653
2006-08-14,0.0011597632
2006-08-15,0.0136035176
2006-08-16,0.0076327836
2006-08-17,0.0015811788
2006-08-18,0.0037080629
2006-08-21,-0.0036772042
2006-08-22,0.0010013534
2006-08-23,-0.0044987603
2006-08-24,0.0023715801
2006-08-25,-0.0007487739
2006-08-28,0.0051524168
2006-08-29,0.0019186056
2006-08-30,0.0008353349
2006-08-31,-0.0011881458
2006-09-01,0.0054994640
2006-09-05,0.0017071409
2006-09-06,-0.0099407289
2006-09-07,-0.0048105850
2006-09-08,0.0037795168
2006-09-11,0.0004772020
2006-09-12,0.0103042096
2006-09-13,0.0038539094
2006-09-14,-0.0013589062
2006-09-15,0.0025645551
2006-09-18,0.0011511638
2006-09-19,-0.0026830486
2006-09-20,0.0057060710
2006-09-21,-0.0054101200
2006-09-22,-0.0024688463
2006-09-25,0.0087765103
2006-09-26,0.0074961147
2006-09-27,0.0001795702
2006-09-28,0.0017118784
2006-09-29,-0.0022656721
2006-10-02,-0.0033968842
2006-10-03,0.0020935010
2006-10-04,0.0119883016
2006-10-05,0.0022342225
2006-10-06,-0.0026860987
2006-10-09,0.0007925699
2006-10-10,0.0020413676
2006-10-11,-0.0025672362
2006-10-12,0.0094958693
2006-10-13,0.0020451466
2006-10-16,0.0025158814
2006-10-17,-0.0036661643
2006-10-18,0.0012821219
2006-10-19,0.0008488943
2006-10-20,0.0011990341
2006-10-23,0.0061334565
2006-10-24,0.0002613893
2006-10-25,0.0035077336
2006-10-26,0.0049507448
2006-10-27,-0.0084875478
2006-10-30,0.0004283340
2006-10-31,0.0000071757
2006-11-01,-0.0073786243
2006-11-02,-0.0003437419
2006-11-03,-0.0022257093
2006-11-06,0.0112825750
2006-11-07,0.0022152433
2006-11-08,0.0020805083
2006-11-09,-0.0053472495
2006-11-10,0.0018628886
2006-11-13,0.0025458329
2006-11-14,0.0063362827
2006-11-15,0.0024015982
2006-11-16,0.0022816083
2006-11-17,0.0010281772
2006-11-20,-0.0004996618
2006-11-21,0.0016480939
2006-11-22,0.0023353688
2006-11-24,-0.0036622353
2006-11-27,-0.0136477900
2006-11-28,0.0034384722
2006-11-29,0.0091594998
2006-11-30,0.0008214138
2006-12-01,-0.0028026958
2006-12-04,0.0088459495
2006-12-05,0.0039945197
2006-12-06,-0.0013155652
2006-12-07,-0.0039784501
2006-12-08,0.0018103016
2006-12-11,0.0022672410
2006-12-12,-0.0010479222
2006-12-13,0.0011681677
2006-12-14,0.0086519224
2006-12-15,0.0011217745
2006-12-18,-0.0032355685
2006-12-19,0.0021559250
2006-12-20,-0.0014180155
2006-12-21,-0.0036807172
2006-12-22,-0.0053304326
2006-12-26,0.0043428306
2006-12-27,0.0069907811
2006-12-28,-0.0014798765
2006-12-29,-0.0045233026
2007-01-03,-0.0011993886
2007-01-04,0.0012275325
2007-01-05,-0.0061031678
2007-01-08,0.0022178571
2007-01-09,-0.0005168095
2007-01-10,0.0019384718
2007-01-11,0.0063198616
2007-01-12,0.0048414271
2007-01-16,0.0008174609
2007-01-17,-0.0008943374
2007-01-18,-0.0029751614
2007-01-19,0.0028912816
2007-01-22,-0.0052918864
2007-01-23,0.0035357071
2007-01-24,0.0084655364
2007-01-25,-0.0113337877
2007-01-26,-0.0012086595
2007-01-29,-0.0010975508
2007-01-30,0.0057554986
2007-01-31,0.0065712458
2007-02-01,0.0053394515
2007-02-02,0.0016930163
2007-02-05,-0.0009670748
2007-02-06,0.0006977639
2007-02-07,0.0013940689
2007-02-08,-0.0011799630
2007-02-09,-0.0071023761
2007-02-12,-0.0032667121
2007-02-13,0.0075687747
2007-02-14,0.0076150121
2007-02-15,0.0010370555
2007-02-16,-0.0008721614
2007-02-20,0.0028402778
2007-02-21,-0.0014054380
2007-02-22,-0.0008579244
2007-02-23,-0.0035700390
2007-02-26,-0.0012548932
2007-02-27,-0.0353426608
2007-02-28,0.0055454850
2007-03-01,-0.0025978060
2007-03-02,-0.0114682618
2007-03-05,-0.0094522095
2007-03-06,0.0153747807
2007-03-07,-0.0024683145
2007-03-08,0.0071013477
2007-03-09,0.0006773923
2007-03-12,0.0026766986
2007-03-13,-0.0205785755
2007-03-14,0.0066688802
2007-03-15,0.0036769800
2007-03-16,-0.0038356557
2007-03-19,0.0108355690
2007-03-20,0.0063134819
2007-03-21,0.0169366432
2007-03-22,-0.0003484830
2007-03-23,0.0010937916
2007-03-26,0.0009674345
2007-03-27,-0.0062035604
2007-03-28,-0.0079976848
2007-03-29,0.0037327485
2007-03-30,-0.0011746852
2007-04-02,0.0025936969
2007-04-03,0.0092373071
2007-04-04,0.0011121987
2007-04-05,0.0030453140
2007-04-09,0.0005885504
2007-04-10,0.0026132260
2007-04-11,-0.0065945249
2007-04-12,0.0061871167
2007-04-13,0.0034819312
2007-04-16,0.0105985429
2007-04-17,0.0021430131
2007-04-18,0.0006929528
2007-04-19,-0.0012027737
2007-04-20,0.0092180867
2007-04-23,-0.0023066445
2007-04-24,-0.0003512055
2007-04-25,0.0100880337
2007-04-26,-0.0007827245
2007-04-27,-0.0001205050
2007-04-30,-0.0078617487
2007-05-01,0.0026476880
2007-05-02,0.0064515885
2007-05-03,0.0043157516
2007-05-04,0.0021475871
2007-05-07,0.0025604375
2007-05-08,-0.0011666512
2007-05-09,0.0032182165
2007-05-10,-0.0140545819
2007-05-11,0.0095953155
2007-05-14,-0.0017945842
2007-05-15,-0.0013048345
2007-05-16,0.0085895428
2007-05-17,-0.0009184442
2007-05-18,0.0065887242
2007-05-21,0.0015420549
2007-05-22,-0.0006427746
2007-05-23,-0.0012079609
2007-05-24,-0.0097499407
2007-05-25,0.0054378686
2007-05-29,0.0015689723
2007-05-30,0.0079519077
2007-05-31,0.0002548407
2007-06-01,0.0037300633
2007-06-04,0.0018468998
2007-06-05,-0.0053614161
2007-06-06,-0.0089032592
2007-06-07,-0.0177259615
2007-06-08,0.0113062368
2007-06-11,0.0009612544
2007-06-12,-0.0107391777
2007-06-13,0.0150700959
2007-06-14,0.0048047421
2007-06-15,0.0065055555
2007-06-18,-0.0012141056
2007-06-19,0.0017292784
2007-06-20,-0.0136944284
2007-06-21,0.0061613924
2007-06-22,-0.0129796898
2007-06-25,-0.0032130603
2007-06-26,-0.0032434503
2007-06-27,0.0089689963
2007-06-28,-0.0004183230
2007-06-29,-0.0015685868
2007-07-02,0.0106393649
2007-07-03,0.0035738574
2007-07-05,0.0003475294
2007-07-06,0.0032985507
2007-07-09,0.0009209019
2007-07-10,-0.0142870247
2007-07-11,0.0057051042
2007-07-12,0.0188757075
2007-07-13,0.0030966084
2007-07-16,-0.0019213167
2007-07-17,-0.0000968246
2007-07-18,-0.0020674598
2007-07-19,0.0044590940
2007-07-20,-0.0122961538
2007-07-23,0.0048574688
2007-07-24,-0.0200031615
2007-07-25,0.0046547619
2007-07-26,-0.0236151483
2007-07-27,-0.0161208295
2007-07-30,0.0102017913
2007-07-31,-0.0127272929
2007-08-01,0.0072165668
2007-08-02,0.0043498168
2007-08-03,-0.0269457884
2007-08-06,0.0238640802
2007-08-07,0.0061404747
2007-08-08,0.0139737528
2007-08-09,-0.0300980667
2007-08-10,0.0003784657
2007-08-13,-0.0004954109
2007-08-14,-0.0183233955
2007-08-15,-0.0140054582
2007-08-16,0.0032435210
2007-08-17,0.0242695665
2007-08-20,-0.0002696828
2007-08-21,0.0010854653
2007-08-22,0.0116448209
2007-08-23,-0.0010728918
2007-08-24,0.0114690181
2007-08-27,-0.0085399519
2007-08-28,-0.0237529429
2007-08-29,0.0216850510
2007-08-30,-0.0041897748
2007-08-31,0.0111543033
2007-09-04,0.0104138091
2007-09-05,-0.0115677736
2007-09-06,0.0042428725
2007-09-07,-0.0170530371
2007-09-10,-0.0012736239
2007-09-11,0.0135402364
2007-09-12,0.0000476162
2007-09-13,0.0083843162
2007-09-14,0.0002021756
2007-09-17,-0.0051335690
2007-09-18,0.0287895816
2007-09-19,0.0060679598
2007-09-20,-0.0067459385
2007-09-21,0.0045984643
2007-09-24,-0.0052703078
2007-09-25,-0.0003426885
2007-09-26,0.0053967146
2007-09-27,0.0038994821
2007-09-28,-0.0030279997
2007-10-01,0.0132021599
2007-10-02,-0.0002650795
2007-10-03,-0.0045622485
2007-10-04,0.0021087267
2007-10-05,0.0095148812
2007-10-08,-0.0032216980
2007-10-09,0.0080636467
2007-10-10,-0.0017137979
2007-10-11,-0.0051718093
2007-10-12,0.0047429591
2007-10-15,-0.0084167324
2007-10-16,-0.0065948670
2007-10-17,0.0017598468
2007-10-18,-0.0007529463
2007-10-19,-0.0259493114
2007-10-22,0.0037911765
2007-10-23,0.0087643394
2007-10-24,-0.0024444075
2007-10-25,-0.0009767946
2007-10-26,0.0136934569
2007-10-29,0.0037057711
2007-10-30,-0.0064843723
2007-10-31,0.0119206614
2007-11-01,-0.0267788887
2007-11-02,0.0008018867
2007-11-05,-0.0049670934
2007-11-06,0.0119772049
2007-11-07,-0.0298097264
2007-11-08,-0.0005761785
2007-11-09,-0.0143900618
2007-11-12,-0.0100384526
2007-11-13,0.0286777844
2007-11-14,-0.0070944777
2007-11-15,-0.0133004885
2007-11-16,0.0052166804
2007-11-19,-0.0176144821
2007-11-20,0.0044761640
2007-11-21,-0.0160550781
2007-11-23,0.0167494261
2007-11-26,-0.0235129666
2007-11-27,0.0148197956
2007-11-28,0.0281596234
2007-11-29,0.0004763614
2007-11-30,0.0077401849
2007-12-03,-0.0059047359
2007-12-04,-0.0065617378
2007-12-05,0.0150759150
2007-12-06,0.0149249725
2007-12-07,-0.0017795036
2007-12-10,0.0074818941
2007-12-11,-0.0255958714
2007-12-12,0.0060318790
2007-12-13,0.0012235755
2007-12-14,-0.0138416227
2007-12-17,-0.0151348545
2007-12-18,0.0062601595
2007-12-19,-0.0013617568
2007-12-20,0.0048882362
2007-12-21,0.0165324227
2007-12-24,0.0080445604
2007-12-26,0.0008083090
2007-12-27,-0.0143852634
2007-12-28,0.0015026406
2007-12-31,-0.0068751683
2008-01-02,-0.0145430830
2008-01-03,0.0000000000
2008-01-04,-0.0248579702
2008-01-07,0.0032180752
2008-01-08,-0.0185227575
2008-01-09,0.0135321098
2008-01-10,0.0079167119
2008-01-11,-0.0136886513
2008-01-14,0.0108119766
2008-01-15,-0.0252409006
2008-01-16,-0.0056278857
2008-01-17,-0.0295241765
2008-01-18,-0.0060637693
2008-01-22,-0.0111470574
2008-01-23,0.0212155297
2008-01-24,0.0100124383
2008-01-25,-0.0159992390
2008-01-28,0.0173961304
2008-01-29,0.0061408805
2008-01-30,-0.0047753787
2008-01-31,0.0166331526
2008-02-01,0.0121632192
2008-02-04,-0.0105179900
2008-02-05,-0.0325184734
2008-02-06,-0.0076528494
2008-02-07,0.0078548426
2008-02-08,-0.0042125802
2008-02-11,0.0058717267
2008-02-12,0.0072396274
2008-02-13,0.0135123580
2008-02-14,-0.0135123580
2008-02-15,0.0008373974
2008-02-19,-0.0008966759
2008-02-20,0.0083062780
2008-02-21,-0.0129508645
2008-02-22,0.0078497205
2008-02-25,0.0137181458
2008-02-26,0.0068940917
2008-02-27,-0.0009198674
2008-02-28,-0.0089820930
2008-02-29,-0.0274633950
2008-03-03,0.0005334102
2008-03-04,-0.0034535854
2008-03-05,0.0052246553
2008-03-06,-0.0222598585
2008-03-07,-0.0084459282
2008-03-10,-0.0155842858
2008-03-11,0.0364571326
2008-03-12,-0.0090362784
2008-03-13,0.0051138234
2008-03-14,-0.0210022744
2008-03-17,-0.0089990541
2008-03-18,0.0415348964
2008-03-19,-0.0245869966
2008-03-20,0.0236622861
2008-03-24,0.0152052426
2008-03-25,0.0023012477
2008-03-26,-0.0088044051
2008-03-27,-0.0115266585
2008-03-28,-0.0079819575
2008-03-31,0.0056711354
2008-04-01,0.0352670921
2008-04-02,-0.0019359429
2008-04-03,0.0013007918
2008-04-04,0.0007956797
2008-04-07,0.0015603805
2008-04-08,-0.0051130829
2008-04-09,-0.0081249909
2008-04-10,0.0044640731
2008-04-11,-0.0205845974
2008-04-14,-0.0033895228
2008-04-15,0.0045893292
2008-04-16,0.0224376486
2008-04-17,0.0006227206
2008-04-18,0.0179764536
2008-04-21,-0.0015547328
2008-04-22,-0.0088492733
2008-04-23,0.0028957208
2008-04-24,0.0064216149
2008-04-25,0.0064737365
2008-04-28,-0.0010521549
2008-04-29,-0.0038962733
2008-04-30,-0.0038537184
2008-05-01,0.0169954684
2008-05-02,0.0032303754
2008-05-05,-0.0045438916
2008-05-06,0.0076228058
2008-05-07,-0.0182798527
2008-05-08,0.0036628353
2008-05-09,-0.0067481657
2008-05-12,0.0109604923
2008-05-13,-0.0003847454
2008-05-14,0.0039975833
2008-05-15,0.0105288412
2008-05-16,0.0012496171
2008-05-19,0.0008976426
2008-05-20,-0.0093168565
2008-05-21,-0.0161837865
2008-05-22,0.0026139593
2008-05-23,-0.0132984342
2008-05-27,0.0068228925
2008-05-28,0.0039550589
2008-05-29,0.0053207569
2008-05-30,0.0015150184
2008-06-02,-0.0105598230
2008-06-03,-0.0058046421
2008-06-04,-0.0003267497
2008-06-05,0.0193085353
2008-06-06,-0.0313763380
2008-06-09,0.0007933737
2008-06-10,-0.0024410485
2008-06-11,-0.0170386810
2008-06-12,0.0032743323
2008-06-13,0.0149341892
2008-06-16,0.0000808665
2008-06-17,-0.0067943625
2008-06-18,-0.0097592915
2008-06-19,0.0037453021
2008-06-20,-0.0187169299
2008-06-23,0.0000530714
2008-06-24,-0.0028188105
2008-06-25,0.0058264005
2008-06-26,-0.0298050148
2008-06-27,-0.0037243561
2008-06-30,0.0012664228
2008-07-01,0.0038286257
2008-07-02,-0.0183713450
2008-07-03,0.0010933244
2008-07-07,-0.0084207904
2008-07-08,0.0169361196
2008-07-09,-0.0230395564
2008-07-10,0.0069654363
2008-07-11,-0.0111518954
2008-07-14,-0.0090688575
2008-07-15,-0.0109611112
2008-07-16,0.0247546049
2008-07-17,0.0119409814
2008-07-18,0.0002856862
2008-07-21,-0.0005395796
2008-07-22,0.0134018561
2008-07-23,0.0040559307
2008-07-24,-0.0233959870
2008-07-25,0.0041588480
2008-07-28,-0.0187716543
2008-07-29,0.0230874308
2008-07-30,0.0165345393
2008-07-31,-0.0132309033
2008-08-01,-0.0055940124
2008-08-04,-0.0090065236
2008-08-05,0.0283140872
2008-08-06,0.0033487362
2008-08-07,-0.0180964967
2008-08-08,0.0236118676
2008-08-11,0.0069187407
2008-08-12,-0.0121238684
2008-08-13,-0.0029199218
2008-08-14,0.0055066121
2008-08-15,0.0040676498
2008-08-18,-0.0152129417
2008-08-19,-0.0093585576
2008-08-20,0.0061782072
2008-08-21,0.0024918568
2008-08-22,0.0112689377
2008-08-25,-0.0198205705
2008-08-26,0.0036795944
2008-08-27,0.0079509611
2008-08-28,0.0147311065
2008-08-29,-0.0138187053
2008-09-02,-0.0041009116
2008-09-03,-0.0020371522
2008-09-04,-0.0303788577
2008-09-05,0.0044209778
2008-09-08,0.0203026610
2008-09-09,-0.0347344860
2008-09-10,0.0061305919
2008-09-11,0.0137119376
2008-09-12,0.0021192869
2008-09-15,-0.0482829847
2008-09-16,0.0173715253
2008-09-17,-0.0482880327
2008-09-18,0.0424288063
2008-09-19,0.0394673780
2008-09-22,-0.0389868045
2008-09-23,-0.0157561117
2008-09-24,-0.0019796860
2008-09-25,0.0194658100
2008-09-26,0.0033767216
2008-09-29,-0.0921895923
2008-09-30,0.0527581580
2008-10-01,-0.0045543441
2008-10-02,-0.0411249487
2008-10-03,-0.0135985658
2008-10-06,-0.0392792697
2008-10-07,-0.0591077912
2008-10-08,-0.0113974069
2008-10-09,-0.0792240633
2008-10-10,-0.0118289765
2008-10-13,0.1095719676
2008-10-14,-0.0053363498
2008-10-15,-0.0946951249
2008-10-16,0.0416288223
2008-10-17,-0.0062322059
2008-10-20,0.0465828773
2008-10-21,-0.0312839925
2008-10-22,-0.0629530797
2008-10-23,0.0125548978
2008-10-24,-0.0351207780
2008-10-27,-0.0322797893
2008-10-28,0.1024573585
2008-10-29,-0.0111409072
2008-10-30,0.0254766502
2008-10-31,0.0152485459
2008-11-03,-0.0025322483
2008-11-04,0.0400144785
2008-11-05,-0.0541152589
2008-11-06,-0.0515712083
2008-11-07,0.0284461820
2008-11-10,-0.0127338962
2008-11-11,-0.0222872003
2008-11-12,-0.0532888659
2008-11-13,0.0669225908
2008-11-14,-0.0425934906
2008-11-17,-0.0261493500
2008-11-18,0.0097902905
2008-11-19,-0.0631054960
2008-11-20,-0.0694818454
2008-11-21,0.0613280011
2008-11-24,0.0627142308
2008-11-25,0.0065294136
2008-11-26,0.0347184014
2008-11-28,0.0095969139
2008-12-01,-0.0935365216
2008-12-02,0.0391636640
2008-12-03,0.0255080479
2008-12-04,-0.0297464998
2008-12-05,0.0358490909
2008-12-08,0.0376688835
2008-12-09,-0.0233889445
2008-12-10,0.0118240075
2008-12-11,-0.0289387625
2008-12-12,0.0070038312
2008-12-15,-0.0127668304
2008-12-16,0.0500848158
2008-12-17,-0.0096391700
2008-12-18,-0.0213898231
2008-12-19,0.0029325920
2008-12-22,-0.0184715767
2008-12-23,-0.0097649850
2008-12-24,0.0057644964
2008-12-26,0.0053418816
2008-12-29,-0.0038801175
2008-12-30,0.0241140189
2008-12-31,0.0140590482
2009-01-02,0.0311188163
2009-01-05,-0.0046792884
2009-01-06,0.0077867374
2009-01-07,-0.0304691202
2009-01-08,0.0033913157
2009-01-09,-0.0215332143
2009-01-12,-0.0228225876
2009-01-13,0.0017565152
2009-01-14,-0.0340324645
2009-01-15,0.0013282992
2009-01-16,0.0075331316
2009-01-20,-0.0542620146
2009-01-21,0.0425720581
2009-01-22,-0.0152784464
2009-01-23,0.0053632503
2009-01-26,0.0055378502
2009-01-27,0.0108663295
2009-01-28,0.0330068387
2009-01-29,-0.0336810645
2009-01-30,-0.0230528210
2009-02-02,-0.0005329100
2009-02-03,0.0157099384
2009-02-04,-0.0075176974
2009-02-05,0.0162331886
2009-02-06,0.0265406819
2009-02-09,0.0014840917
2009-02-10,-0.0503686695
2009-02-11,0.0079234772
2009-02-12,0.0017376554
2009-02-13,-0.0100480084
2009-02-17,-0.0466294998
2009-02-18,-0.0009508175
2009-02-19,-0.0120968969
2009-02-20,-0.0114785923
2009-02-23,-0.0353153175
2009-02-24,0.0393200492
2009-02-25,-0.0107150254
2009-02-26,-0.0159056768
2009-02-27,-0.0238464842
2009-03-02,-0.0477418888
2009-03-03,-0.0064273780
2009-03-04,0.0234753583
2009-03-05,-0.0434633022
2009-03-06,0.0012153144
2009-03-09,-0.0100742451
2009-03-10,0.0617186323
2009-03-11,0.0024428307
2009-03-12,0.0399210749
2009-03-13,0.0077092350
2009-03-16,-0.0035221206
2009-03-17,0.0316342595
2009-03-18,0.0206433918
2009-03-19,-0.0130641280
2009-03-20,-0.0199674290
2009-03-23,0.0683663874
2009-03-24,-0.0206263611
2009-03-25,0.0095803322
2009-03-26,0.0230526022
2009-03-27,-0.0205247174
2009-03-30,-0.0354393234
2009-03-31,0.0130441684
2009-04-01,0.0164210432
2009-04-02,0.0283222260
2009-04-03,0.0096847223
2009-04-06,-0.0083672756
2009-04-07,-0.0241436693
2009-04-08,0.0117145571
2009-04-09,0.0373470906
2009-04-13,0.0025301659
2009-04-14,-0.0202685172
2009-04-15,0.0124709304
2009-04-16,0.0154193095
2009-04-17,0.0049570542
2009-04-20,-0.0437322091
2009-04-21,0.0210293842
2009-04-22,-0.0077113202
2009-04-23,0.0098734431
2009-04-24,0.0166578340
2009-04-27,-0.0101175875
2009-04-28,-0.0027442976
2009-04-29,0.0213798537
2009-04-30,-0.0009505192
2009-05-01,0.0053818803
2009-05-04,0.0333072436
2009-05-05,-0.0037989295
2009-05-06,0.0172546183
2009-05-07,-0.0132903390
2009-05-08,0.0237839024
2009-05-11,-0.0217471902
2009-05-12,-0.0009793350
2009-05-13,-0.0272631985
2009-05-14,0.0102984320
2009-05-15,-0.0114756769
2009-05-18,0.0299365950
2009-05-19,-0.0017383460
2009-05-20,-0.0051446727
2009-05-21,-0.0168995580
2009-05-22,-0.0014983325
2009-05-26,0.0259622076
2009-05-27,-0.0191534248
2009-05-28,0.0153012552
2009-05-29,0.0134834459
2009-06-01,0.0254899439
2009-06-02,0.0019813370
2009-06-03,-0.0138344658
2009-06-04,0.0114182201
2009-06-05,-0.0025178575
2009-06-08,-0.0010110655
2009-06-09,0.0034970598
2009-06-10,-0.0034864014
2009-06-11,0.0060932972
2009-06-12,0.0013960208
2009-06-15,-0.0240555913
2009-06-16,-0.0128019010
2009-06-17,-0.0013825235
2009-06-18,0.0083758150
2009-06-19,0.0031093582
2009-06-22,-0.0310783643
2009-06-23,0.0023040685
2009-06-24,0.0065032488
2009-06-25,0.0212175840
2009-06-26,-0.0014789203
2009-06-29,0.0090242968
2009-06-30,-0.0085673516
2009-07-01,0.0043524446
2009-07-02,-0.0295776848
2009-07-06,0.0025624621
2009-07-07,-0.0198797854
2009-07-08,-0.0016699312
2009-07-09,0.0035409461
2009-07-10,-0.0040299381
2009-07-13,0.0246279488
2009-07-14,0.0053019832
2009-07-15,0.0291994349
2009-07-16,0.0086046347
2009-07-17,-0.0003827351
2009-07-20,0.0113667025
2009-07-21,0.0036207145
2009-07-22,-0.0005344194
2009-07-23,0.0230225992
2009-07-24,0.0030375434
2009-07-27,0.0029773891
2009-07-28,-0.0026098471
2009-07-29,-0.0045734060
2009-07-30,0.0118253842
2009-07-31,0.0007395091
2009-08-03,0.0152256078
2009-08-04,0.0030075704
2009-08-05,-0.0029178446
2009-08-06,-0.0056405327
2009-08-07,0.0133497005
2009-08-10,-0.0033505567
2009-08-11,-0.0127409356
2009-08-12,0.0114592308
2009-08-13,0.0068564508
2009-08-14,-0.0085679500
2009-08-17,-0.0245599608
2009-08-18,0.0100945334
2009-08-19,0.0068374834
2009-08-20,0.0108892280
2009-08-21,0.0184514797
2009-08-24,-0.0005459459
2009-08-25,0.0023666638
2009-08-26,0.0001167200
2009-08-27,0.0027779003
2009-08-28,-0.0019903077
2009-08-31,-0.0081091985
2009-09-01,-0.0223722263
2009-09-02,-0.0033018843
2009-09-03,0.0084985825
2009-09-04,0.0130322437
2009-09-08,0.0088060458
2009-09-09,0.0077522590
2009-09-10,0.0103682928
2009-09-11,-0.0013513390
2009-09-14,0.0063191074
2009-09-15,0.0031304365
2009-09-16,0.0152073081
2009-09-17,-0.0030643290
2009-09-18,0.0026338676
2009-09-21,-0.0034131142
2009-09-22,0.0065533486
2009-09-23,-0.0101195585
2009-09-24,-0.0095565482
2009-09-25,-0.0061093608
2009-09-28,0.0176528535
2009-09-29,-0.0022320656
2009-09-30,-0.0033338521
2009-10-01,-0.0260972115
2009-10-02,-0.0045157053
2009-10-05,0.0147654540
2009-10-06,0.0136124156
2009-10-07,0.0027079366
2009-10-08,0.0074421459
2009-10-09,0.0056248105
2009-10-12,0.0043767776
2009-10-13,-0.0027915046
2009-10-14,0.0173937431
2009-10-15,0.0041488503
